PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret
93436,07JUN2016,252,5.2837%,-0.0001,1.3068,0.3287,-0.9836,2.3098%,2.7746%,30.6957%,5.1754%
93436,08JUN2016,252,1.3687%,-0.0001,1.3076,0.3339,-0.9846,2.3101%,2.7759%,30.7456%,0.6477%
93436,09JUN2016,252,-2.6155%,-0.0001,1.3242,0.3573,-0.9651,2.3043%,2.7777%,31.1831%,-2.3563%
93436,10JUN2016,252,-4.6085%,-0.0002,1.3362,0.3728,-0.9555,2.3134%,2.7928%,31.3867%,-3.2677%
93436,13JUN2016,252,-0.4205%,-0.0002,1.3347,0.3658,-0.9564,2.3139%,2.7929%,31.3590%,0.9460%
93436,14JUN2016,252,-1.3357%,-0.0003,1.3367,0.3612,-0.9424,2.3167%,2.7941%,31.2534%,-1.8609%
93436,15JUN2016,252,1.2747%,-0.0002,1.3354,0.3655,-0.9418,2.3181%,2.7944%,31.1825%,1.3093%
93436,16JUN2016,252,0.1056%,-0.0003,1.3335,0.3803,-0.9208,2.3142%,2.7884%,31.1204%,-0.4929%
93436,17JUN2016,252,-1.1288%,-0.0003,1.3376,0.3831,-0.9240,2.3129%,2.7890%,31.2240%,0.1684%
93436,20JUN2016,252,1.9631%,-0.0002,1.3402,0.3869,-0.9221,2.3133%,2.7918%,31.3382%,0.7842%
93436,21JUN2016,252,-0.0410%,-0.0001,1.3449,0.3864,-0.9209,2.3102%,2.7911%,31.4871%,0.3984%
93436,22JUN2016,252,-10.4503%,-0.0006,1.3499,0.4106,-0.9347,2.3859%,2.8605%,30.4304%,-9.9812%
93436,23JUN2016,252,-0.1322%,-0.0007,1.3422,0.3957,-0.9476,2.3885%,2.8600%,30.2580%,-1.8607%
93436,24JUN2016,252,-1.6548%,-0.0007,1.3167,0.3896,-0.9730,2.3905%,2.8603%,30.1523%,2.1003%
93436,27JUN2016,252,2.7958%,-0.0005,1.2838,0.3179,-1.0258,2.4126%,2.8658%,29.1290%,5.1899%
93436,28JUN2016,252,1.6318%,-0.0006,1.2908,0.3246,-1.0280,2.4114%,2.8655%,29.1843%,-0.3405%
93436,29JUN2016,252,4.1627%,-0.0006,1.2998,0.3272,-1.0199,2.4127%,2.8738%,29.5133%,1.7198%
93436,30JUN2016,252,0.9943%,-0.0006,1.2981,0.3227,-1.0229,2.4129%,2.8744%,29.5358%,-0.5385%
93436,01JUL2016,252,1.9879%,-0.0007,1.2993,0.3638,-1.0162,2.3982%,2.8657%,29.9646%,1.0575%
93436,05JUL2016,252,-1.1640%,-0.0007,1.3014,0.3773,-0.9982,2.3992%,2.8665%,29.9453%,-1.2200%
93436,06JUL2016,252,0.2150%,-0.0006,1.3102,0.3424,-1.0194,2.3789%,2.8544%,30.5422%,-0.8105%
93436,07JUL2016,252,0.6995%,-0.0005,1.2960,0.3478,-1.0152,2.3739%,2.8388%,30.0705%,0.3826%
93436,08JUL2016,252,0.3890%,-0.0006,1.2877,0.3251,-1.0241,2.3756%,2.8379%,29.9277%,-1.7010%
93436,11JUL2016,252,3.6904%,-0.0004,1.2976,0.3563,-1.0191,2.3821%,2.8474%,30.0142%,3.2068%
93436,12JUL2016,252,-0.0578%,-0.0003,1.3000,0.3523,-1.0255,2.3817%,2.8464%,29.9879%,-0.2476%
93436,13JUL2016,252,-0.9437%,-0.0004,1.2989,0.3513,-1.0272,2.3812%,2.8457%,29.9841%,-0.1940%
93436,14JUL2016,252,-0.4494%,-0.0004,1.2981,0.3492,-1.0298,2.3812%,2.8453%,29.9607%,-0.4787%
93436,15JUL2016,252,-0.5101%,-0.0004,1.2990,0.3461,-1.0318,2.3814%,2.8441%,29.8924%,-0.5544%
93436,18JUL2016,252,2.6543%,-0.0004,1.2988,0.3689,-1.0131,2.3803%,2.8427%,29.8873%,2.2013%
93436,19JUL2016,252,-0.4376%,-0.0005,1.2971,0.3944,-0.9918,2.3751%,2.8373%,29.9239%,0.1376%
93436,20JUL2016,252,1.3762%,-0.0003,1.2884,0.3998,-0.9731,2.3578%,2.8178%,29.9835%,-0.3076%
93436,21JUL2016,252,-3.4419%,-0.0005,1.2930,0.3974,-0.9748,2.3645%,2.8258%,29.9888%,-2.9763%
93436,22JUL2016,252,0.8027%,-0.0005,1.2937,0.3998,-0.9730,2.3643%,2.8263%,30.0208%,-0.0490%
93436,25JUL2016,252,3.4822%,-0.0004,1.2943,0.4044,-0.9819,2.3747%,2.8347%,29.8223%,3.6268%
93436,26JUL2016,252,-0.2174%,-0.0003,1.2855,0.3945,-0.9806,2.3643%,2.8194%,29.6786%,-0.0910%
93436,27JUL2016,252,-0.4444%,-0.0004,1.2724,0.4073,-0.9676,2.3566%,2.8040%,29.3650%,-0.9080%
93436,28JUL2016,252,0.9278%,-0.0004,1.2745,0.3999,-0.9681,2.3566%,2.8045%,29.3920%,0.5877%
93436,29JUL2016,252,1.8126%,-0.0003,1.2751,0.3981,-0.9665,2.3585%,2.8060%,29.3509%,1.6109%
93436,01AUG2016,252,-2.0359%,-0.0004,1.2751,0.4085,-0.9520,2.3634%,2.8089%,29.2014%,-2.7823%
93436,02AUG2016,252,-1.2217%,-0.0003,1.2730,0.3989,-0.9574,2.3604%,2.8061%,29.2450%,0.0782%
93436,03AUG2016,252,-0.6206%,-0.0004,1.2739,0.3934,-0.9598,2.3554%,2.8022%,29.3443%,-0.6048%
93436,04AUG2016,252,2.1347%,-0.0004,1.2734,0.3948,-0.9638,2.3575%,2.8039%,29.3082%,1.6603%
93436,05AUG2016,252,-0.2515%,-0.0002,1.2495,0.3775,-0.8497,2.3298%,2.7474%,28.0903%,-0.7159%
93436,08AUG2016,252,-1.6824%,-0.0002,1.2493,0.3684,-0.8610,2.3300%,2.7479%,28.1058%,-1.1789%
93436,09AUG2016,252,1.2911%,-0.0001,1.2560,0.3718,-0.8521,2.3285%,2.7488%,28.2442%,1.0062%
93436,10AUG2016,252,-1.4973%,-0.0001,1.2571,0.3788,-0.8490,2.3296%,2.7487%,28.1698%,-1.1409%
93436,11AUG2016,252,-0.3279%,-0.0002,1.2554,0.3772,-0.8492,2.3305%,2.7487%,28.1156%,-1.0353%
93436,12AUG2016,252,0.3112%,-0.0002,1.2561,0.3905,-0.8494,2.3262%,2.7464%,28.2613%,0.2157%
93436,15AUG2016,252,-0.0089%,-0.0003,1.2558,0.3858,-0.8523,2.3263%,2.7464%,28.2493%,-0.4575%
93436,16AUG2016,252,-0.8777%,-0.0004,1.2475,0.3729,-0.8195,2.3173%,2.7296%,27.9280%,0.4356%
93436,17AUG2016,252,-0.1655%,-0.0005,1.2512,0.3967,-0.8288,2.3081%,2.7259%,28.3058%,0.0975%
93436,18AUG2016,252,0.1209%,-0.0005,1.2480,0.3940,-0.8320,2.3070%,2.7227%,28.2061%,-0.1811%
93436,19AUG2016,252,0.6666%,-0.0004,1.2338,0.3925,-0.8205,2.3049%,2.7039%,27.3356%,0.6470%
93436,22AUG2016,252,-0.9200%,-0.0003,1.2128,0.4378,-0.8009,2.3038%,2.6880%,26.5450%,-1.3227%
93436,23AUG2016,252,0.8568%,-0.0003,1.1994,0.4473,-0.8013,2.3032%,2.6685%,25.5057%,0.2628%
93436,24AUG2016,252,-0.9874%,-0.0003,1.2049,0.4346,-0.7951,2.3020%,2.6691%,25.6127%,0.2070%
93436,25AUG2016,252,-0.7457%,-0.0003,1.2390,0.3817,-0.8185,2.2986%,2.6661%,25.6650%,-0.3512%
93436,26AUG2016,252,-0.4390%,-0.0005,1.1754,0.4590,-0.8352,2.2673%,2.6172%,24.9560%,-0.3812%
93436,29AUG2016,252,-2.1774%,-0.0007,1.1723,0.4374,-0.8482,2.2700%,2.6169%,24.7556%,-2.4807%
93436,30AUG2016,252,-1.7937%,-0.0008,1.1867,0.3972,-0.8940,2.2678%,2.6192%,25.0330%,-1.4371%
93436,31AUG2016,252,0.3170%,-0.0007,1.1696,0.4035,-0.8957,2.2672%,2.6060%,24.3114%,0.8809%
93436,01SEP2016,252,-5.3016%,-0.0010,1.1590,0.4093,-0.8480,2.2952%,2.6161%,23.0277%,-5.8470%
93436,02SEP2016,252,-1.4893%,-0.0010,1.1572,0.3967,-0.8557,2.2982%,2.6172%,22.8907%,-1.9715%
93436,06SEP2016,252,2.5533%,-0.0009,1.1547,0.4054,-0.8697,2.3008%,2.6207%,22.9249%,1.7537%
93436,07SEP2016,252,-0.5522%,-0.0009,1.1636,0.3899,-0.8780,2.3010%,2.6157%,22.6134%,-0.8864%
93436,08SEP2016,252,-2.1566%,-0.0011,1.1807,0.3744,-0.8951,2.2990%,2.6189%,22.9440%,-1.4262%
93436,09SEP2016,252,-1.4643%,-0.0010,1.1596,0.3671,-0.8871,2.3021%,2.6204%,22.8230%,2.0277%
93436,12SEP2016,252,1.9695%,-0.0009,1.1604,0.3655,-0.8896,2.3020%,2.6231%,22.9843%,-0.0864%
93436,13SEP2016,252,-1.1346%,-0.0010,1.1620,0.3622,-0.8926,2.2994%,2.6228%,23.1401%,0.2870%
93436,14SEP2016,252,0.1836%,-0.0010,1.1668,0.3580,-0.8879,2.2989%,2.6228%,23.1738%,-0.4909%
93436,15SEP2016,252,2.0416%,-0.0011,1.1594,0.3603,-0.9023,2.2917%,2.6169%,23.3135%,0.4007%
93436,16SEP2016,252,2.4848%,-0.0009,1.1519,0.3878,-0.9357,2.2950%,2.6219%,23.3803%,2.3762%
93436,19SEP2016,252,0.4576%,-0.0009,1.1541,0.3881,-0.9315,2.2951%,2.6219%,23.3754%,0.3765%
93436,20SEP2016,252,-0.8239%,-0.0010,1.1464,0.4270,-0.9577,2.2900%,2.6208%,23.6510%,-1.0944%
93436,21SEP2016,252,0.2834%,-0.0011,1.1471,0.4273,-0.9611,2.2900%,2.6198%,23.5938%,-0.7453%
93436,22SEP2016,252,0.5896%,-0.0011,1.1469,0.4220,-0.9607,2.2901%,2.6201%,23.6046%,-0.6353%
93436,23SEP2016,252,0.4941%,-0.0012,1.1494,0.4096,-0.9764,2.2887%,2.6198%,23.6809%,1.0217%
93436,26SEP2016,252,0.7424%,-0.0011,1.1432,0.4182,-0.9939,2.2907%,2.6163%,23.3394%,1.5012%
93436,27SEP2016,252,-1.5216%,-0.0013,1.1488,0.4236,-0.9939,2.2956%,2.6099%,22.6353%,-2.7219%
93436,28SEP2016,252,0.2235%,-0.0013,1.1490,0.4317,-0.9873,2.2958%,2.6096%,22.6018%,0.5878%
93436,29SEP2016,252,-2.7003%,-0.0012,1.1704,0.4124,-1.0086,2.2939%,2.6145%,23.0209%,-0.8751%
93436,30SEP2016,252,1.6592%,-0.0011,1.1789,0.3882,-1.0110,2.2850%,2.6079%,23.2313%,0.8245%
93436,03OCT2016,252,4.7395%,-0.0009,1.1677,0.3878,-1.0100,2.3067%,2.6173%,22.3282%,4.9353%
93436,04OCT2016,252,-1.0716%,-0.0008,1.1841,0.4027,-0.9909,2.3024%,2.6179%,22.6511%,-0.3956%
93436,05OCT2016,252,-1.3954%,-0.0009,1.1847,0.3955,-1.0147,2.3037%,2.6166%,22.4873%,-1.4072%
93436,06OCT2016,252,-3.5786%,-0.0008,1.2012,0.4625,-1.0393,2.2850%,2.6146%,23.6248%,-3.1216%
93436,07OCT2016,252,-2.1841%,-0.0007,1.2086,0.4800,-1.0176,2.2806%,2.6144%,23.9039%,-1.2953%
93436,10OCT2016,252,2.2074%,-0.0005,1.2157,0.4937,-1.0729,2.2687%,2.6128%,24.6067%,1.3498%
93436,11OCT2016,252,-0.4230%,-0.0004,1.2071,0.4669,-1.0639,2.2677%,2.6088%,24.4408%,1.9462%
93436,12OCT2016,252,0.7046%,-0.0005,1.2181,0.4964,-1.0905,2.2568%,2.6070%,25.0613%,1.1157%
93436,13OCT2016,252,-0.6302%,-0.0005,1.2174,0.5009,-1.0863,2.2569%,2.6064%,25.0191%,-0.4800%
93436,14OCT2016,252,-1.8628%,-0.0005,1.2188,0.5078,-1.0939,2.2578%,2.6058%,24.9314%,-1.0506%
93436,17OCT2016,252,-1.2976%,-0.0006,1.2128,0.5276,-1.0829,2.2544%,2.6019%,24.9328%,-0.7498%
93436,18OCT2016,252,2.6500%,-0.0005,1.2201,0.5184,-1.0867,2.2583%,2.6072%,24.9769%,2.0652%
93436,19OCT2016,252,2.2401%,-0.0002,1.2046,0.5421,-0.9611,2.2422%,2.5776%,24.3277%,2.9348%
93436,20OCT2016,252,-2.1910%,-0.0003,1.2058,0.5405,-0.9585,2.2460%,2.5798%,24.2050%,-2.0983%
93436,21OCT2016,252,0.4972%,-0.0003,1.2085,0.5350,-0.9598,2.2460%,2.5796%,24.1885%,0.2506%
93436,24OCT2016,252,1.3344%,-0.0001,1.2302,0.5199,-0.9911,2.2378%,2.5797%,24.7519%,0.4813%
93436,25OCT2016,252,-0.2071%,-0.0002,1.2265,0.5321,-0.9596,2.2320%,2.5730%,24.7504%,0.8825%
93436,26OCT2016,252,-0.0494%,-0.0001,1.2304,0.4779,-0.9822,2.2293%,2.5690%,24.6932%,1.3652%
93436,27OCT2016,252,0.8752%,0.0001,1.2317,0.4572,-0.9628,2.2338%,2.5684%,24.3583%,2.3086%
93436,28OCT2016,252,-1.9803%,0.0000,1.2339,0.4576,-0.9646,2.2358%,2.5711%,24.3869%,-1.4922%
93436,31OCT2016,252,-1.1202%,0.0001,1.2295,0.4630,-0.9826,2.2319%,2.5683%,24.4780%,-1.0865%
93436,01NOV2016,252,-3.5098%,-0.0001,1.2305,0.4566,-0.9885,2.2350%,2.5693%,24.3289%,-2.3167%
93436,02NOV2016,252,-1.4519%,0.0000,1.2308,0.4775,-0.9762,2.2276%,2.5660%,24.6307%,-0.0008%
93436,03NOV2016,252,-0.3191%,-0.0004,1.2483,0.4083,-0.9188,2.1172%,2.4666%,26.3270%,1.4217%
93436,04NOV2016,252,1.6754%,-0.0004,1.2464,0.4228,-0.9272,2.1179%,2.4690%,26.4189%,1.0646%
93436,07NOV2016,252,1.3906%,-0.0004,1.2292,0.4273,-0.9202,2.1201%,2.4706%,26.3622%,-1.5814%
93436,08NOV2016,252,0.8954%,-0.0003,1.2223,0.4235,-0.9216,2.1173%,2.4641%,26.1677%,0.2345%
93436,09NOV2016,252,-2.5033%,-0.0003,1.2214,0.2948,-0.9847,2.1181%,2.4568%,25.6696%,-4.1401%
93436,10NOV2016,252,-2.4782%,-0.0004,1.2283,0.2772,-1.0152,2.1170%,2.4604%,25.9691%,-1.4041%
93436,11NOV2016,252,1.7319%,-0.0004,1.2164,0.3022,-1.0176,2.1161%,2.4567%,25.8041%,0.8010%
93436,14NOV2016,252,-3.7707%,-0.0004,1.2156,0.2792,-1.0630,2.1219%,2.4623%,25.7380%,-2.7797%
93436,15NOV2016,252,1.2786%,-0.0005,1.1991,0.3016,-1.0703,2.1165%,2.4539%,25.6098%,0.6288%
93436,16NOV2016,252,0.0871%,-0.0005,1.1997,0.2984,-1.0730,2.1163%,2.4539%,25.6245%,-0.4492%
93436,17NOV2016,252,2.5716%,-0.0004,1.1928,0.3049,-1.0733,2.1175%,2.4504%,25.3290%,1.6990%
93436,18NOV2016,252,-1.9294%,-0.0005,1.1970,0.2932,-1.0807,2.1192%,2.4532%,25.3748%,-1.4917%
93436,21NOV2016,252,-0.2702%,-0.0005,1.1945,0.3072,-1.0883,2.1174%,2.4528%,25.4796%,-1.0411%
93436,22NOV2016,252,3.6039%,-0.0003,1.1902,0.3519,-1.0683,2.1276%,2.4627%,25.3592%,3.6374%
93436,23NOV2016,252,1.0305%,-0.0003,1.1895,0.3581,-1.0659,2.1284%,2.4635%,25.3579%,0.8661%
93436,25NOV2016,252,1.8173%,-0.0004,1.1972,0.3048,-1.0446,2.1123%,2.4439%,25.2981%,1.0529%
93436,28NOV2016,252,-0.2695%,-0.0004,1.1958,0.2953,-1.0429,2.1128%,2.4433%,25.2241%,0.8183%
93436,29NOV2016,252,-3.3398%,-0.0005,1.1934,0.3124,-1.0419,2.1232%,2.4520%,25.0215%,-3.4315%
93436,30NOV2016,252,-0.0897%,-0.0006,1.1693,0.3382,-0.9700,2.1243%,2.4443%,24.4732%,2.6457%
93436,01DEC2016,252,-3.9704%,-0.0005,1.1634,0.3536,-1.0125,2.1229%,2.4531%,25.1075%,-1.3518%
93436,02DEC2016,252,-0.2254%,-0.0006,1.1844,0.3498,-1.0239,2.1168%,2.4530%,25.5312%,-0.5747%
93436,05DEC2016,252,2.9371%,-0.0004,1.2322,0.3041,-1.0526,2.1100%,2.4595%,26.4057%,1.9670%
93436,06DEC2016,252,-0.5086%,-0.0005,1.2329,0.3081,-1.0459,2.1100%,2.4596%,26.4029%,-1.0579%
93436,07DEC2016,252,3.9279%,-0.0003,1.2500,0.2843,-1.0733,2.1131%,2.4695%,26.7831%,3.0812%
93436,08DEC2016,252,-0.4453%,-0.0003,1.2539,0.2762,-1.0806,2.1130%,2.4690%,26.7545%,-0.5793%
93436,09DEC2016,252,-0.0572%,-0.0003,1.2522,0.2780,-1.0787,2.1129%,2.4679%,26.6991%,-0.3443%
93436,12DEC2016,252,0.1301%,-0.0002,1.2323,0.2729,-1.0802,2.1099%,2.4522%,25.9673%,0.6314%
93436,13DEC2016,252,2.9725%,-0.0002,1.2409,0.2584,-1.0902,2.1139%,2.4590%,26.0978%,2.0959%
93436,14DEC2016,252,0.2725%,-0.0001,1.2340,0.2548,-1.0996,2.1146%,2.4580%,25.9880%,1.0685%
93436,15DEC2016,252,-0.5587%,-0.0003,1.2004,0.2715,-1.0626,2.1033%,2.4279%,24.9544%,-0.8943%
93436,16DEC2016,252,2.4851%,-0.0002,1.2056,0.2651,-1.0734,2.1077%,2.4329%,24.9470%,2.2935%
93436,19DEC2016,252,0.1185%,-0.0003,1.2085,0.2607,-1.0731,2.1077%,2.4317%,24.8742%,-0.1467%
93436,20DEC2016,252,2.9892%,-0.0002,1.2090,0.2793,-1.0509,2.1164%,2.4384%,24.6648%,3.0337%
93436,21DEC2016,252,-0.5221%,-0.0001,1.2167,0.2735,-1.0440,2.1139%,2.4376%,24.7948%,0.0988%
93436,22DEC2016,252,0.3611%,-0.0000,1.2245,0.2590,-1.0373,2.1141%,2.4377%,24.7913%,1.2044%
93436,23DEC2016,252,2.3459%,0.0000,1.2248,0.2670,-1.0461,2.1159%,2.4421%,24.9343%,1.4460%
93436,27DEC2016,252,2.9015%,0.0002,1.2264,0.2692,-1.0472,2.1221%,2.4485%,24.8865%,2.6575%
93436,28DEC2016,252,0.0957%,0.0001,1.2076,0.2736,-1.0347,2.1200%,2.4380%,24.3853%,1.3286%
93436,29DEC2016,252,-2.3027%,-0.0000,1.2133,0.2706,-1.0199,2.1253%,2.4422%,24.2690%,-2.6379%
93436,30DEC2016,252,-0.4611%,-0.0001,1.2238,0.2721,-1.0250,2.1207%,2.4418%,24.5681%,0.4025%
93436,03JAN2017,252,1.5443%,0.0001,1.1939,0.2373,-1.0007,2.1041%,2.4044%,23.4197%,0.6207%
93436,04JAN2017,252,4.6085%,0.0002,1.1997,0.2741,-1.0070,2.1141%,2.4218%,23.7936%,3.2877%
93436,05JAN2017,252,-0.1057%,0.0002,1.1960,0.2809,-1.0017,2.1142%,2.4185%,23.5820%,-0.4000%
93436,06JAN2017,252,0.9967%,0.0002,1.2215,0.2693,-1.0097,2.1121%,2.4171%,23.6432%,0.5327%
93436,09JAN2017,252,0.9912%,0.0002,1.2170,0.2640,-1.0161,2.1118%,2.4138%,23.4553%,0.4692%
93436,10JAN2017,252,-0.6097%,0.0002,1.2194,0.2479,-1.0172,2.1114%,2.4122%,23.3813%,-0.5916%
93436,11JAN2017,252,-0.0609%,0.0003,1.2239,0.2409,-1.0226,2.1111%,2.4114%,23.3536%,0.2849%
93436,12JAN2017,252,-0.0609%,0.0003,1.2172,0.2451,-1.0124,2.1112%,2.3933%,22.1834%,-0.4584%
93436,13JAN2017,252,3.5542%,0.0004,1.2103,0.2710,-1.0115,2.1191%,2.3966%,21.8176%,2.9687%
93436,17JAN2017,252,-0.9127%,0.0002,1.2379,0.2590,-1.0062,2.1170%,2.3971%,22.0003%,-0.7259%
93436,18JAN2017,252,1.1801%,0.0003,1.2370,0.2687,-1.0027,2.1179%,2.3980%,21.9961%,1.0784%
93436,19JAN2017,252,2.2655%,0.0006,1.1863,0.3683,-1.0494,2.1122%,2.3942%,22.1707%,2.8278%
93436,20JAN2017,252,0.3979%,0.0006,1.1854,0.3707,-1.0487,2.1122%,2.3941%,22.1622%,0.1922%
93436,23JAN2017,252,1.7121%,0.0007,1.2051,0.3618,-1.0662,2.1125%,2.3950%,22.2030%,1.7189%
93436,24JAN2017,252,2.2859%,0.0008,1.1879,0.3767,-1.0697,2.1121%,2.3906%,21.9433%,1.9010%
93436,25JAN2017,252,-0.0550%,0.0009,1.2020,0.3807,-1.0458,2.1077%,2.3886%,22.1308%,-0.6482%
93436,26JAN2017,252,-0.7702%,0.0009,1.2058,0.3824,-1.0547,2.1076%,2.3818%,21.7024%,0.0128%
93436,27JAN2017,252,0.1743%,0.0008,1.2005,0.3974,-1.0742,2.1051%,2.3814%,21.8630%,-0.4002%
93436,30JAN2017,252,-0.9172%,0.0008,1.2391,0.3948,-1.0700,2.1008%,2.3820%,22.2186%,-0.3069%
93436,31JAN2017,252,0.5187%,0.0007,1.2372,0.3964,-1.0387,2.0972%,2.3752%,22.0359%,-0.4406%
93436,01FEB2017,252,-1.0678%,0.0009,1.1510,0.4370,-1.0483,2.0722%,2.3310%,20.9748%,-1.0460%
93436,02FEB2017,252,0.9268%,0.0011,1.1724,0.3975,-1.0308,2.0472%,2.3078%,21.3109%,0.7129%
93436,03FEB2017,252,-0.0875%,0.0011,1.1702,0.3931,-1.0394,2.0466%,2.3072%,21.3118%,-0.4805%
93436,06FEB2017,252,2.5624%,0.0013,1.1200,0.3480,-0.9767,2.0454%,2.2637%,18.3575%,2.9043%
93436,07FEB2017,252,-0.1125%,0.0016,1.0109,0.3999,-0.8747,2.0008%,2.1879%,16.3678%,-0.4970%
93436,08FEB2017,252,1.7865%,0.0017,1.0135,0.3947,-0.8846,2.0021%,2.1900%,16.4251%,1.3038%
93436,09FEB2017,252,2.7167%,0.0019,1.0209,0.4016,-0.9146,1.9907%,2.1853%,17.0163%,1.7786%
93436,10FEB2017,252,0.0111%,0.0016,1.0643,0.3477,-0.8378,1.9726%,2.1671%,17.1439%,-0.4114%
93436,13FEB2017,252,4.2232%,0.0018,1.0971,0.3040,-0.8177,1.9871%,2.1814%,17.0177%,4.0874%
93436,14FEB2017,252,0.1354%,0.0018,1.0968,0.3051,-0.8187,1.9872%,2.1758%,16.5903%,-0.0011%
93436,15FEB2017,252,-0.4342%,0.0015,0.9753,0.3700,-0.7183,1.9501%,2.1097%,14.5569%,-1.4273%
93436,16FEB2017,252,-3.8640%,0.0014,0.9758,0.3830,-0.7151,1.9641%,2.1236%,14.4611%,-3.6214%
93436,17FEB2017,252,1.2196%,0.0014,0.9765,0.3877,-0.7274,1.9635%,2.1245%,14.5784%,0.6362%
93436,21FEB2017,252,1.8955%,0.0013,0.9038,0.4471,-0.7266,1.9340%,2.0873%,14.1506%,1.4060%
93436,22FEB2017,252,-1.3988%,0.0013,0.9058,0.4522,-0.7274,1.9353%,2.0895%,14.2113%,-1.0198%
93436,23FEB2017,252,-6.4056%,0.0010,0.9001,0.5145,-0.7441,1.9712%,2.1298%,14.3376%,-5.8395%
93436,24FEB2017,252,0.3945%,0.0009,0.8476,0.5680,-0.7346,1.9549%,2.1104%,14.1927%,-0.4923%
93436,27FEB2017,252,-4.1907%,0.0006,0.8660,0.4859,-0.7130,1.9799%,2.1261%,13.2799%,-5.0873%
93436,28FEB2017,252,1.5270%,0.0007,0.8871,0.4130,-0.7158,1.9849%,2.1275%,12.9547%,2.6734%
93436,01MAR2017,252,0.0120%,0.0007,1.0065,0.2971,-0.7300,1.9639%,2.1188%,14.0865%,-0.9082%
93436,02MAR2017,252,0.1840%,0.0007,1.0052,0.2905,-0.7401,1.9634%,2.1180%,14.0681%,0.3850%
93436,03MAR2017,252,0.4352%,0.0006,1.0039,0.2687,-0.7680,1.9496%,2.1045%,14.1713%,0.5038%
93436,06MAR2017,252,-0.1431%,0.0005,1.0010,0.2607,-0.7752,1.9437%,2.0982%,14.1806%,0.2700%
93436,07MAR2017,252,-1.0430%,0.0004,1.0171,0.2230,-0.7894,1.9403%,2.0956%,14.2718%,-0.6545%
93436,08MAR2017,252,-0.6919%,0.0004,1.0160,0.2227,-0.7764,1.9416%,2.0943%,14.0453%,-1.1281%
93436,09MAR2017,252,-0.7980%,0.0003,1.0022,0.2374,-0.7842,1.9345%,2.0869%,14.0696%,-0.9136%
93436,10MAR2017,252,-0.4941%,0.0002,0.9991,0.2260,-0.7666,1.9352%,2.0841%,13.7789%,-1.2391%
93436,13MAR2017,252,1.0177%,0.0003,1.0060,0.2272,-0.7679,1.9356%,2.0839%,13.7318%,0.7685%
93436,14MAR2017,252,4.8056%,0.0004,0.9862,0.2230,-0.7258,1.9531%,2.0928%,12.9058%,5.2114%
93436,15MAR2017,252,-0.8798%,0.0002,0.9648,0.2715,-0.7308,1.9510%,2.0918%,13.0093%,-2.2211%
93436,16MAR2017,252,2.4714%,0.0003,0.9464,0.2970,-0.7188,1.9568%,2.0949%,12.7576%,2.5714%
93436,17MAR2017,252,-0.2099%,0.0002,0.9481,0.2731,-0.7268,1.9549%,2.0915%,12.6403%,-0.5696%
93436,20MAR2017,252,0.1606%,0.0001,0.9408,0.2665,-0.7186,1.9505%,2.0844%,12.4357%,-0.0966%
93436,21MAR2017,252,-4.2914%,-0.0001,0.9563,0.3240,-0.6834,1.9550%,2.0972%,13.1020%,-3.0629%
93436,22MAR2017,252,1.7273%,-0.0000,0.9624,0.3147,-0.7077,1.9527%,2.0969%,13.2804%,1.2878%
93436,23MAR2017,252,-0.0902%,0.0002,0.9521,0.2525,-0.7113,1.9368%,2.0726%,12.6744%,0.0673%
93436,24MAR2017,252,3.2891%,0.0002,0.9549,0.2417,-0.7183,1.9423%,2.0777%,12.6076%,3.1677%
93436,27MAR2017,252,2.6828%,0.0003,0.9476,0.2648,-0.7356,1.9459%,2.0832%,12.7471%,2.2374%
93436,28MAR2017,252,2.6756%,0.0004,0.9729,0.3133,-0.7626,1.9459%,2.0895%,13.2736%,2.5617%
93436,29MAR2017,252,-0.0252%,0.0005,0.9823,0.2976,-0.7605,1.9433%,2.0874%,13.3285%,-0.3890%
93436,30MAR2017,252,0.1947%,0.0005,0.9847,0.2918,-0.7500,1.9427%,2.0861%,13.2696%,0.4415%
93436,31MAR2017,252,0.1367%,0.0004,0.9621,0.3105,-0.7235,1.9370%,2.0756%,12.9013%,-0.1160%
93436,03APR2017,252,7.2655%,0.0005,0.9962,0.1684,-0.6917,1.9826%,2.1103%,11.7342%,7.8187%
93436,04APR2017,252,1.7352%,0.0004,1.0382,0.1427,-0.6708,1.9692%,2.1023%,12.2603%,1.9356%
93436,05APR2017,252,-2.8647%,0.0002,1.0076,0.1828,-0.6276,1.9709%,2.0967%,11.6351%,-2.4979%
93436,06APR2017,252,1.2542%,0.0003,0.9751,0.2096,-0.6264,1.9675%,2.0884%,11.2455%,1.1076%
93436,07APR2017,252,1.2856%,0.0005,0.9758,0.2089,-0.6082,1.9615%,2.0820%,11.2425%,1.1726%
93436,10APR2017,252,3.2558%,0.0006,0.9787,0.2135,-0.6176,1.9709%,2.0914%,11.1932%,3.2025%
93436,11APR2017,252,-1.1780%,0.0006,0.9999,0.1848,-0.6086,1.9706%,2.0922%,11.2828%,-1.1670%
93436,12APR2017,252,-3.8450%,0.0004,0.9870,0.2159,-0.5857,1.9812%,2.1004%,11.0345%,-3.5334%
93436,13APR2017,252,2.4121%,0.0005,0.9725,0.2123,-0.6116,1.9873%,2.1043%,10.8093%,2.7268%
