PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,b_umd,ivol,tvol,R2,exret
14593,17FEB2017,252,0.2771%,0.0010,0.9822,-0.2830,-0.5895,0.0217,1.1071%,1.2856%,25.8524%,-0.2344%
14593,21FEB2017,252,0.7221%,0.0010,0.9887,-0.2918,-0.5912,0.0168,1.1066%,1.2853%,25.8781%,0.2030%
14593,22FEB2017,252,0.2999%,0.0011,0.9724,-0.2671,-0.5928,0.0309,1.1033%,1.2763%,25.2617%,0.4045%
14593,23FEB2017,252,-0.4230%,0.0010,0.9707,-0.2692,-0.5882,0.0325,1.1023%,1.2740%,25.1408%,-0.3327%
14593,24FEB2017,252,0.0952%,0.0010,0.9766,-0.2713,-0.5755,0.0398,1.1028%,1.2736%,25.0295%,-0.5982%
14593,27FEB2017,252,0.1976%,0.0010,0.9817,-0.2768,-0.5752,0.0461,1.1023%,1.2736%,25.0973%,0.0077%
14593,28FEB2017,252,0.0438%,0.0010,0.9919,-0.2872,-0.5779,0.0499,1.1013%,1.2734%,25.2032%,0.1583%
14593,01MAR2017,252,2.0439%,0.0010,0.9604,-0.2409,-0.5643,0.0629,1.0982%,1.2560%,23.5560%,1.0928%
14593,02MAR2017,252,-0.5937%,0.0009,0.9653,-0.2338,-0.5562,0.0757,1.0986%,1.2569%,23.5995%,-0.4833%
14593,03MAR2017,252,0.5901%,0.0009,0.9683,-0.2348,-0.5590,0.0867,1.0978%,1.2566%,23.6826%,0.4747%
14593,06MAR2017,252,-0.3148%,0.0009,0.9696,-0.2347,-0.5608,0.0949,1.0945%,1.2541%,23.8271%,-0.0764%
14593,07MAR2017,252,0.1292%,0.0009,0.9617,-0.2266,-0.5585,0.0854,1.0939%,1.2516%,23.6089%,0.3660%
14593,08MAR2017,252,-0.3727%,0.0009,0.9632,-0.2255,-0.5488,0.1048,1.0943%,1.2506%,23.4321%,-0.6254%
14593,09MAR2017,252,-0.2302%,0.0009,0.9628,-0.2203,-0.5449,0.1069,1.0948%,1.2508%,23.3911%,-0.4820%
14593,10MAR2017,252,0.3317%,0.0009,0.9612,-0.2177,-0.5437,0.1068,1.0949%,1.2508%,23.3784%,-0.2268%
14593,13MAR2017,252,0.0431%,0.0009,0.9644,-0.2215,-0.5446,0.1025,1.0948%,1.2494%,23.2149%,-0.1035%
14593,14MAR2017,252,-0.1509%,0.0009,0.9641,-0.2222,-0.5477,0.1017,1.0948%,1.2495%,23.2402%,0.1564%
14593,15MAR2017,252,1.0576%,0.0008,0.9495,-0.1806,-0.5752,0.0671,1.0861%,1.2453%,23.9284%,0.1384%
14593,16MAR2017,252,0.1637%,0.0008,0.9449,-0.1735,-0.5701,0.0740,1.0855%,1.2430%,23.7406%,0.4472%
14593,17MAR2017,252,-0.4975%,0.0008,0.9476,-0.1772,-0.5654,0.0715,1.0858%,1.2435%,23.7487%,-0.5161%
14593,20MAR2017,252,1.0501%,0.0008,0.9473,-0.1780,-0.5758,0.0669,1.0866%,1.2449%,23.8089%,0.8601%
14593,21MAR2017,252,-1.1452%,0.0008,0.9525,-0.1725,-0.5735,0.0742,1.0865%,1.2474%,24.1309%,-0.2831%
14593,22MAR2017,252,1.1299%,0.0008,0.9551,-0.1757,-0.5747,0.0752,1.0866%,1.2484%,24.2397%,0.5880%
14593,23MAR2017,252,-0.3536%,0.0008,0.9562,-0.1796,-0.5733,0.0842,1.0864%,1.2480%,24.2278%,0.0657%
14593,24MAR2017,252,-0.1987%,0.0008,0.9548,-0.1771,-0.5731,0.0823,1.0862%,1.2477%,24.2056%,-0.2442%
14593,27MAR2017,252,0.1707%,0.0009,0.9557,-0.1767,-0.5707,0.0873,1.0857%,1.2471%,24.2188%,0.0545%
14593,28MAR2017,252,2.0727%,0.0009,0.9653,-0.2116,-0.5377,0.0955,1.0888%,1.2452%,23.5343%,1.7357%
14593,29MAR2017,252,0.2225%,0.0008,0.9579,-0.2017,-0.5390,0.0934,1.0858%,1.2410%,23.4426%,0.1227%
14593,30MAR2017,252,-0.1318%,0.0009,0.9546,-0.1982,-0.5451,0.0868,1.0852%,1.2404%,23.4596%,0.0176%
14593,31MAR2017,252,-0.1876%,0.0009,0.9587,-0.2020,-0.5466,0.0896,1.0851%,1.2396%,23.3625%,-0.0953%
14593,03APR2017,252,0.0278%,0.0008,0.9594,-0.2000,-0.5381,0.0871,1.0839%,1.2382%,23.3723%,0.0217%
14593,04APR2017,252,0.7446%,0.0009,0.9544,-0.2001,-0.5370,0.0895,1.0842%,1.2361%,23.0776%,0.7822%
14593,05APR2017,252,-0.5181%,0.0009,0.9596,-0.1966,-0.5418,0.0877,1.0843%,1.2354%,22.9742%,-0.3820%
14593,06APR2017,252,-0.2500%,0.0009,0.9414,-0.1899,-0.5468,0.0867,1.0811%,1.2271%,22.3761%,-0.1753%
14593,07APR2017,252,-0.2228%,0.0009,0.9420,-0.1906,-0.5466,0.0873,1.0813%,1.2273%,22.3737%,-0.2707%
14593,10APR2017,252,-0.1186%,0.0009,0.9480,-0.1908,-0.5614,0.0870,1.0795%,1.2273%,22.6414%,-0.0556%
14593,11APR2017,252,-1.0756%,0.0008,0.9469,-0.1956,-0.5715,0.0938,1.0793%,1.2273%,22.6657%,-0.7664%
14593,12APR2017,252,0.1200%,0.0008,0.9424,-0.2016,-0.5728,0.0991,1.0784%,1.2244%,22.4361%,0.1663%
14593,13APR2017,252,-0.5289%,0.0008,0.9450,-0.2013,-0.5684,0.1014,1.0786%,1.2251%,22.4813%,-0.3057%
14593,17APR2017,252,0.5530%,0.0008,0.9395,-0.1851,-0.5786,0.1096,1.0696%,1.2181%,22.8943%,-0.1591%
14593,18APR2017,252,-0.4442%,0.0009,0.9618,-0.1956,-0.5939,0.1047,1.0537%,1.2101%,24.1815%,-0.2458%
14593,19APR2017,252,-0.3683%,0.0009,0.9638,-0.2025,-0.5894,0.1032,1.0543%,1.2098%,24.0604%,-0.4652%
14593,20APR2017,252,1.2511%,0.0009,0.9682,-0.1974,-0.5908,0.1112,1.0546%,1.2119%,24.2759%,0.6664%
14593,21APR2017,252,-0.1193%,0.0010,0.9616,-0.1946,-0.6000,0.1009,1.0529%,1.2096%,24.2335%,0.0640%
14593,24APR2017,252,0.9630%,0.0010,0.9620,-0.1959,-0.6008,0.1017,1.0528%,1.2104%,24.3430%,0.0654%
14593,25APR2017,252,0.6196%,0.0010,0.9638,-0.2021,-0.6010,0.1111,1.0516%,1.2100%,24.4585%,0.0040%
14593,26APR2017,252,-0.5881%,0.0010,0.9642,-0.2035,-0.5988,0.1092,1.0517%,1.2097%,24.4220%,-0.2754%
14593,27APR2017,252,0.0766%,0.0012,0.9525,-0.2077,-0.5303,0.0745,0.9797%,1.1400%,26.1505%,-0.6152%
14593,28APR2017,252,-0.0974%,0.0013,0.9276,-0.1928,-0.5193,0.0890,0.9684%,1.1218%,25.4697%,-0.2701%
14593,01MAY2017,252,2.0397%,0.0014,0.9272,-0.1841,-0.5152,0.1109,0.9726%,1.1247%,25.2215%,1.7424%
14593,02MAY2017,252,0.6345%,0.0014,0.9431,-0.1917,-0.5254,0.1223,0.9694%,1.1249%,25.7337%,0.4692%
14593,03MAY2017,252,-0.3051%,0.0013,0.9540,-0.1826,-0.5216,0.0955,0.9616%,1.1216%,26.4880%,-0.1216%
14593,04MAY2017,252,-0.3604%,0.0013,0.9492,-0.1796,-0.5146,0.1038,0.9618%,1.1194%,26.1863%,-0.5802%
14593,05MAY2017,252,1.6584%,0.0014,0.9548,-0.1862,-0.5154,0.1026,0.9638%,1.1226%,26.2910%,1.2745%
14593,08MAY2017,252,2.7188%,0.0015,0.9573,-0.1989,-0.5013,0.1071,0.9767%,1.1327%,25.6457%,2.8405%
14593,09MAY2017,252,0.6405%,0.0016,0.9598,-0.1898,-0.5239,0.1153,0.9752%,1.1330%,25.9239%,0.3784%
14593,10MAY2017,252,-0.4741%,0.0016,0.9658,-0.1987,-0.5223,0.1120,0.9761%,1.1335%,25.8446%,-0.6378%
14593,11MAY2017,252,0.8613%,0.0016,0.9655,-0.2030,-0.5240,0.1123,0.9773%,1.1317%,25.4300%,0.9349%
14593,12MAY2017,252,1.3966%,0.0018,0.9756,-0.2311,-0.5224,0.1464,0.9651%,1.1225%,26.0733%,1.1625%
14593,15MAY2017,252,-0.2563%,0.0017,0.9786,-0.2392,-0.5197,0.1439,0.9658%,1.1229%,26.0223%,-0.6191%
14593,16MAY2017,252,-0.1477%,0.0016,0.9525,-0.2355,-0.4989,0.1554,0.9517%,1.1013%,25.3243%,-0.2517%
14593,17MAY2017,252,-3.3576%,0.0015,0.9993,-0.2178,-0.4985,0.2064,0.9573%,1.1234%,27.3832%,-1.7466%
14593,18MAY2017,252,1.5241%,0.0015,1.0070,-0.2210,-0.5228,0.2043,0.9547%,1.1249%,27.9820%,0.8174%
14593,19MAY2017,252,0.3409%,0.0015,1.0033,-0.2189,-0.5256,0.2055,0.9544%,1.1244%,27.9398%,-0.1833%
14593,22MAY2017,252,0.6076%,0.0014,1.0006,-0.2250,-0.5198,0.2096,0.9541%,1.1233%,27.8581%,-0.1254%
14593,23MAY2017,252,-0.1234%,0.0014,1.0056,-0.2317,-0.5160,0.2128,0.9508%,1.1214%,28.1153%,-0.1137%
14593,24MAY2017,252,-0.2991%,0.0014,1.0021,-0.2280,-0.5089,0.2118,0.9528%,1.1187%,27.4692%,-0.8363%
14593,25MAY2017,252,0.3456%,0.0013,0.9854,-0.2066,-0.5073,0.2308,0.9493%,1.1144%,27.4322%,-0.6393%
14593,26MAY2017,252,-0.1690%,0.0012,0.9849,-0.2063,-0.5055,0.2285,0.9494%,1.1139%,27.3650%,-0.2235%
14593,30MAY2017,252,0.0391%,0.0013,0.9871,-0.2027,-0.5075,0.2279,0.9486%,1.1139%,27.4753%,-0.0731%
14593,31MAY2017,252,-0.5922%,0.0012,0.9846,-0.1988,-0.5028,0.2250,0.9499%,1.1142%,27.3113%,-0.8368%
14593,01JUN2017,252,0.2749%,0.0013,0.9795,-0.1859,-0.5083,0.2269,0.9444%,1.1097%,27.5736%,-0.3500%
14593,02JUN2017,252,1.4819%,0.0014,0.9850,-0.1753,-0.5311,0.2226,0.9413%,1.1110%,28.2181%,0.7305%
14593,05JUN2017,252,-0.9778%,0.0013,0.9856,-0.1677,-0.5318,0.2212,0.9435%,1.1135%,28.1965%,-0.9211%
14593,06JUN2017,252,0.3378%,0.0013,0.9829,-0.1699,-0.5323,0.2279,0.9434%,1.1130%,28.1593%,0.6418%
14593,07JUN2017,252,0.5957%,0.0013,0.9831,-0.1705,-0.5326,0.2279,0.9433%,1.1132%,28.2042%,0.1360%
14593,08JUN2017,252,-0.2446%,0.0013,0.9851,-0.1675,-0.5354,0.2316,0.9423%,1.1134%,28.3802%,0.0495%
14593,09JUN2017,252,-3.8777%,0.0012,1.0084,-0.1625,-0.6112,0.2569,0.9514%,1.1421%,30.6050%,-2.1018%
14593,12JUN2017,252,-2.3896%,0.0012,1.0085,-0.1517,-0.6167,0.2884,0.9585%,1.1518%,30.7409%,-1.8072%
14593,13JUN2017,252,0.8046%,0.0012,1.0000,-0.1521,-0.6125,0.2901,0.9570%,1.1476%,30.4491%,0.0322%
14593,14JUN2017,252,-0.9755%,0.0012,0.9973,-0.1401,-0.6069,0.2968,0.9600%,1.1499%,30.2997%,-1.1376%
14593,15JUN2017,252,-0.5993%,0.0012,0.9983,-0.1382,-0.6069,0.2944,0.9607%,1.1505%,30.2707%,-0.4837%
14593,16JUN2017,252,-1.4000%,0.0011,0.9993,-0.1349,-0.6061,0.2943,0.9660%,1.1546%,30.0051%,-1.5282%
14593,19JUN2017,252,2.8608%,0.0012,1.0048,-0.1389,-0.6047,0.2922,0.9658%,1.1567%,30.2805%,1.3304%
14593,20JUN2017,252,-0.9088%,0.0012,1.0126,-0.1315,-0.6036,0.2895,0.9652%,1.1584%,30.5741%,-0.5888%
14593,21JUN2017,252,0.5931%,0.0012,1.0074,-0.1251,-0.5933,0.2828,0.9654%,1.1580%,30.4905%,-0.5391%
14593,22JUN2017,252,-0.1645%,0.0012,1.0080,-0.1296,-0.5903,0.2849,0.9654%,1.1576%,30.4491%,-0.2101%
14593,23JUN2017,252,0.4463%,0.0012,1.0127,-0.1310,-0.5893,0.2816,0.9652%,1.1575%,30.4676%,0.0441%
14593,26JUN2017,252,-0.3145%,0.0012,0.9870,-0.1145,-0.5909,0.2914,0.9647%,1.1424%,28.6892%,0.2139%
14593,27JUN2017,252,-1.4333%,0.0013,0.9597,-0.1107,-0.5893,0.3226,0.9628%,1.1423%,28.9481%,0.2371%
14593,28JUN2017,252,1.4611%,0.0013,0.9483,-0.0983,-0.5875,0.3342,0.9627%,1.1412%,28.8395%,0.4004%
14593,29JUN2017,252,-1.4743%,0.0013,0.9681,-0.1073,-0.5888,0.3250,0.9615%,1.1452%,29.5018%,0.2657%
14593,30JUN2017,252,0.2366%,0.0013,0.9707,-0.1078,-0.5877,0.3266,0.9615%,1.1431%,29.2506%,0.0315%
14593,03JUL2017,252,-0.3611%,0.0013,0.9704,-0.1075,-0.5843,0.3262,0.9616%,1.1436%,29.2973%,0.3409%
14593,05JUL2017,252,0.4111%,0.0014,0.9434,-0.0972,-0.6043,0.3572,0.9561%,1.1415%,29.8521%,-0.5911%
14593,06JUL2017,252,-0.9439%,0.0014,0.9509,-0.0978,-0.6066,0.3515,0.9564%,1.1434%,30.0350%,-0.2930%
14593,07JUL2017,252,1.0159%,0.0013,0.9501,-0.1017,-0.6034,0.3509,0.9563%,1.1445%,30.1921%,-0.1627%
14593,10JUL2017,252,0.6104%,0.0014,0.9590,-0.1024,-0.6036,0.3480,0.9560%,1.1443%,30.1961%,0.3235%
14593,11JUL2017,252,0.3240%,0.0014,0.9594,-0.1037,-0.6028,0.3480,0.9560%,1.1443%,30.1936%,0.0214%
14593,12JUL2017,252,0.1443%,0.0013,0.9397,-0.1023,-0.6017,0.3615,0.9571%,1.1441%,30.0171%,-0.9583%
14593,13JUL2017,252,1.3929%,0.0014,0.9443,-0.1142,-0.5892,0.3634,0.9604%,1.1457%,29.7411%,1.5823%
14593,14JUL2017,252,0.8594%,0.0013,0.9194,-0.0859,-0.5988,0.3813,0.9534%,1.1409%,30.1583%,0.1955%
14593,17JUL2017,252,0.3489%,0.0013,0.9183,-0.0842,-0.5985,0.3808,0.9537%,1.1408%,30.1175%,0.4936%
14593,18JUL2017,252,0.3477%,0.0013,0.9125,-0.0797,-0.5950,0.3890,0.9521%,1.1395%,30.1860%,-0.0692%
14593,19JUL2017,252,0.6263%,0.0013,0.9132,-0.0805,-0.5948,0.3895,0.9521%,1.1398%,30.2254%,0.2794%
14593,20JUL2017,252,-0.4503%,0.0013,0.9191,-0.0786,-0.6043,0.3811,0.9519%,1.1405%,30.3478%,-0.4407%
14593,21JUL2017,252,-0.0466%,0.0013,0.9173,-0.0755,-0.6035,0.3790,0.9521%,1.1397%,30.2176%,-0.2724%
14593,24JUL2017,252,1.2111%,0.0014,0.9206,-0.0690,-0.6075,0.3936,0.9479%,1.1400%,30.8553%,0.7660%
14593,25JUL2017,252,0.4274%,0.0015,0.9165,-0.0652,-0.6029,0.3867,0.9455%,1.1360%,30.7312%,0.9425%
14593,26JUL2017,252,0.4714%,0.0015,0.9143,-0.0601,-0.5998,0.3862,0.9449%,1.1348%,30.6575%,0.1275%
14593,27JUL2017,252,-1.8897%,0.0012,0.9463,-0.1230,-0.5517,0.4794,0.8491%,1.0705%,37.0746%,-1.1277%
14593,28JUL2017,252,-0.7040%,0.0011,0.9443,-0.1162,-0.5514,0.4764,0.8487%,1.0692%,36.9911%,-0.4882%
14593,31JUL2017,252,-0.5151%,0.0011,0.9453,-0.1151,-0.5534,0.4772,0.8484%,1.0699%,37.1210%,-0.1850%
14593,01AUG2017,252,0.8875%,0.0011,0.9525,-0.1263,-0.5349,0.4821,0.8441%,1.0660%,37.3030%,0.4231%
14593,02AUG2017,252,4.7251%,0.0013,0.9674,-0.2215,-0.5100,0.5227,0.8823%,1.0993%,35.5920%,4.4164%
14593,03AUG2017,252,-0.9991%,0.0012,0.9570,-0.2219,-0.5202,0.5617,0.8762%,1.0997%,36.5149%,-1.1880%
14593,04AUG2017,252,0.5271%,0.0012,0.9568,-0.2200,-0.5186,0.5625,0.8766%,1.0996%,36.4428%,0.5368%
14593,07AUG2017,252,1.5474%,0.0012,0.9286,-0.2142,-0.5398,0.6030,0.8697%,1.0997%,37.4582%,0.8421%
14593,08AUG2017,252,0.7997%,0.0011,0.9254,-0.2123,-0.5449,0.6162,0.8668%,1.0996%,37.8675%,0.7970%
14593,09AUG2017,252,0.6122%,0.0012,0.9276,-0.2198,-0.5456,0.6150,0.8674%,1.0999%,37.8039%,0.6793%
14593,10AUG2017,252,-3.1727%,0.0011,0.9586,-0.2355,-0.5541,0.6325,0.8689%,1.1184%,39.6459%,-1.4318%
14593,11AUG2017,252,1.3907%,0.0012,0.9615,-0.2331,-0.5626,0.6292,0.8697%,1.1210%,39.8035%,0.7694%
14593,14AUG2017,252,1.5050%,0.0012,0.9601,-0.2336,-0.5621,0.6279,0.8696%,1.1241%,40.1559%,-0.0584%
14593,15AUG2017,252,1.0948%,0.0011,0.9562,-0.2568,-0.5654,0.6579,0.8628%,1.1238%,41.0561%,0.6035%
14593,16AUG2017,252,-0.4022%,0.0010,0.9594,-0.2533,-0.5664,0.6618,0.8633%,1.1242%,41.0385%,-0.8408%
14593,17AUG2017,252,-1.9198%,0.0010,0.9699,-0.2635,-0.5633,0.6652,0.8625%,1.1317%,41.9141%,-0.2012%
14593,18AUG2017,252,-0.2281%,0.0010,0.9709,-0.2626,-0.5629,0.6647,0.8625%,1.1319%,41.9390%,-0.0594%
14593,21AUG2017,252,-0.1841%,0.0010,0.9705,-0.2614,-0.5604,0.6660,0.8629%,1.1320%,41.9017%,-0.4665%
14593,22AUG2017,252,1.6348%,0.0011,0.9668,-0.2540,-0.5670,0.6692,0.8599%,1.1343%,42.5363%,0.1462%
14593,23AUG2017,252,0.1252%,0.0011,0.9615,-0.2541,-0.5621,0.6704,0.8608%,1.1343%,42.4015%,0.8589%
14593,24AUG2017,252,-0.4438%,0.0011,0.9590,-0.2587,-0.5589,0.6739,0.8603%,1.1334%,42.3844%,-0.0946%
14593,25AUG2017,252,0.3704%,0.0011,0.9580,-0.2565,-0.5514,0.6728,0.8611%,1.1329%,42.2246%,0.8288%
14593,28AUG2017,252,1.0071%,0.0012,0.9564,-0.2536,-0.5541,0.6724,0.8610%,1.1331%,42.2547%,0.3298%
14593,29AUG2017,252,0.8918%,0.0012,0.9602,-0.2553,-0.5543,0.6713,0.8609%,1.1338%,42.3538%,0.4611%
14593,30AUG2017,252,0.2701%,0.0012,0.9538,-0.2523,-0.5499,0.6649,0.8626%,1.1323%,41.9673%,-0.7813%
14593,31AUG2017,252,0.3979%,0.0011,0.9513,-0.2545,-0.5469,0.6657,0.8630%,1.1323%,41.9160%,-0.3194%
14593,01SEP2017,252,0.0305%,0.0012,0.9507,-0.2522,-0.5474,0.6666,0.8630%,1.1321%,41.8902%,0.3447%
14593,05SEP2017,252,-1.2009%,0.0011,0.9552,-0.2596,-0.5416,0.6718,0.8630%,1.1344%,42.1328%,-0.4854%
14593,06SEP2017,252,-0.1049%,0.0011,0.9580,-0.2597,-0.5463,0.6692,0.8621%,1.1345%,42.2520%,0.1894%
14593,07SEP2017,252,-0.4015%,0.0011,0.9626,-0.2759,-0.5337,0.6788,0.8615%,1.1347%,42.3608%,-0.8043%
14593,08SEP2017,252,-1.6309%,0.0011,0.9691,-0.2806,-0.5307,0.6518,0.8602%,1.1268%,41.7233%,-1.5709%
14593,11SEP2017,252,1.8092%,0.0011,0.9907,-0.2912,-0.5271,0.6508,0.8613%,1.1208%,40.9432%,0.8644%
14593,12SEP2017,252,-0.3963%,0.0010,0.9724,-0.2834,-0.5224,0.6583,0.8604%,1.1139%,40.3323%,-0.0115%
14593,13SEP2017,252,-0.7522%,0.0008,1.0685,-0.3206,-0.5164,0.6301,0.8340%,1.1067%,43.2052%,-0.1961%
14593,14SEP2017,252,-0.8581%,0.0007,1.0845,-0.3378,-0.4857,0.6145,0.8148%,1.0879%,43.9019%,-0.7902%
14593,15SEP2017,252,1.0109%,0.0007,1.0480,-0.3271,-0.4709,0.6188,0.8067%,1.0697%,43.1187%,1.1071%
14593,18SEP2017,252,-0.7568%,0.0006,1.0467,-0.3305,-0.4763,0.6117,0.8096%,1.0703%,42.7824%,-1.0886%
14593,19SEP2017,252,0.0378%,0.0007,1.0413,-0.3182,-0.4782,0.6074,0.8074%,1.0671%,42.7492%,-0.4931%
14593,20SEP2017,252,-1.6758%,0.0006,1.0415,-0.3229,-0.4877,0.6122,0.8122%,1.0732%,42.7261%,-1.3717%
14593,21SEP2017,252,-1.7172%,0.0006,1.0777,-0.3390,-0.4906,0.6140,0.8115%,1.0795%,43.4991%,-1.2546%
14593,22SEP2017,252,-0.9779%,0.0005,1.0759,-0.3501,-0.4890,0.6195,0.8122%,1.0806%,43.5052%,-0.6976%
14593,25SEP2017,252,-0.8822%,0.0006,1.0628,-0.3426,-0.4880,0.6055,0.8107%,1.0765%,43.2950%,0.6845%
14593,26SEP2017,252,1.7204%,0.0007,1.0654,-0.3319,-0.4845,0.6010,0.8182%,1.0812%,42.7269%,1.9019%
14593,27SEP2017,252,0.7118%,0.0007,1.0768,-0.3363,-0.4912,0.5984,0.8165%,1.0818%,43.0310%,0.1106%
14593,28SEP2017,252,-0.6160%,0.0006,1.0771,-0.3398,-0.4981,0.5889,0.8187%,1.0821%,42.7637%,-1.0122%
14593,29SEP2017,252,0.5480%,0.0007,1.0601,-0.3367,-0.4899,0.5956,0.8177%,1.0772%,42.3673%,-0.2550%
14593,02OCT2017,252,-0.2011%,0.0006,1.0551,-0.3418,-0.4903,0.5981,0.8180%,1.0766%,42.2680%,-0.3973%
14593,03OCT2017,252,0.4356%,0.0006,1.0536,-0.3412,-0.4908,0.5981,0.8179%,1.0761%,42.2391%,0.1180%
14593,04OCT2017,252,-0.6473%,0.0005,1.0634,-0.3418,-0.4862,0.6010,0.8177%,1.0771%,42.3649%,-1.1665%
14593,05OCT2017,252,1.2445%,0.0005,1.0688,-0.3491,-0.4858,0.6029,0.8186%,1.0793%,42.4867%,0.7241%
14593,06OCT2017,252,-0.0579%,0.0005,1.0738,-0.3493,-0.4866,0.5936,0.8190%,1.0787%,42.3572%,-0.5047%
14593,09OCT2017,252,0.3477%,0.0005,1.0752,-0.3477,-0.4878,0.5932,0.8188%,1.0788%,42.3975%,0.1497%
14593,10OCT2017,252,0.0385%,0.0004,1.0700,-0.3562,-0.4870,0.5929,0.8147%,1.0740%,42.4550%,-0.0221%
14593,11OCT2017,252,0.4169%,0.0003,1.1116,-0.3576,-0.5025,0.5797,0.8087%,1.0742%,43.3196%,-0.1639%
14593,12OCT2017,252,-0.3513%,0.0003,1.1198,-0.3596,-0.5018,0.5672,0.8094%,1.0735%,43.1477%,-0.7763%
14593,13OCT2017,252,0.6346%,0.0003,1.1184,-0.3659,-0.5041,0.5678,0.8095%,1.0736%,43.1436%,0.5897%
14593,16OCT2017,252,1.8409%,0.0004,1.1227,-0.3723,-0.4999,0.5704,0.8148%,1.0787%,42.9399%,1.5781%
14593,17OCT2017,252,0.3690%,0.0004,1.1234,-0.3733,-0.5006,0.5697,0.8149%,1.0787%,42.9343%,0.1920%
14593,18OCT2017,252,-0.4425%,0.0004,1.1350,-0.3820,-0.5029,0.5628,0.8145%,1.0793%,43.0427%,-0.4841%
14593,19OCT2017,252,-2.3660%,0.0003,1.1266,-0.3634,-0.5091,0.5716,0.8281%,1.0904%,42.3266%,-2.3374%
14593,20OCT2017,252,0.1731%,0.0003,1.1222,-0.3605,-0.5099,0.5735,0.8284%,1.0903%,42.2737%,-0.4369%
14593,23OCT2017,252,-0.0512%,0.0003,1.1221,-0.3621,-0.5117,0.5722,0.8278%,1.0899%,42.3121%,0.1421%
14593,24OCT2017,252,0.5955%,0.0003,1.1223,-0.3628,-0.5107,0.5736,0.8278%,1.0892%,42.2315%,0.1714%
14593,25OCT2017,252,-0.4392%,0.0003,1.1258,-0.3560,-0.5143,0.5715,0.8262%,1.0895%,42.4959%,0.2502%
14593,26OCT2017,252,0.6393%,0.0003,1.1319,-0.3811,-0.4974,0.5568,0.8207%,1.0796%,42.2042%,0.3540%
14593,27OCT2017,252,3.5830%,0.0004,1.1536,-0.3977,-0.5132,0.5676,0.8258%,1.0990%,43.5413%,1.6118%
14593,30OCT2017,252,2.2508%,0.0005,1.1389,-0.4244,-0.5076,0.5689,0.8395%,1.1057%,42.3539%,2.5348%
14593,31OCT2017,252,1.3915%,0.0006,1.1279,-0.4052,-0.5102,0.5826,0.8413%,1.1082%,42.3624%,1.1384%
14593,01NOV2017,252,-1.2719%,0.0006,1.1013,-0.3834,-0.5073,0.5953,0.8433%,1.1049%,41.7446%,-1.3320%
14593,02NOV2017,252,0.7310%,0.0006,1.1081,-0.3795,-0.5084,0.5969,0.8426%,1.1054%,41.8988%,0.4524%
14593,03NOV2017,252,2.6114%,0.0007,1.1078,-0.3953,-0.5057,0.6138,0.8456%,1.1132%,42.3069%,1.4532%
14593,06NOV2017,252,1.0145%,0.0007,1.1041,-0.3846,-0.5067,0.6039,0.8493%,1.1123%,41.6977%,1.3849%
14593,07NOV2017,252,0.3214%,0.0007,1.1563,-0.3996,-0.5147,0.5868,0.8469%,1.1095%,41.7303%,-0.0366%
14593,08NOV2017,252,0.8180%,0.0008,1.1596,-0.4005,-0.5188,0.5882,0.8468%,1.1099%,41.7927%,0.4195%
14593,09NOV2017,252,-0.2043%,0.0008,1.1370,-0.4090,-0.5184,0.6020,0.8475%,1.1100%,41.7078%,0.8568%
14593,10NOV2017,252,-0.3298%,0.0008,1.1418,-0.4001,-0.5012,0.5827,0.8471%,1.0944%,40.0832%,-0.4680%
14593,13NOV2017,252,-0.4008%,0.0007,1.1772,-0.4750,-0.4990,0.5729,0.8445%,1.0948%,40.4899%,-1.0603%
14593,14NOV2017,252,-1.5118%,0.0006,1.2103,-0.4675,-0.4855,0.5131,0.8503%,1.0867%,38.7873%,-1.8318%
14593,15NOV2017,252,-1.3190%,0.0006,1.2244,-0.4758,-0.4879,0.5132,0.8509%,1.0886%,38.9021%,-0.5391%
14593,16NOV2017,252,1.1947%,0.0005,1.2528,-0.5007,-0.4702,0.4850,0.8382%,1.0790%,39.6610%,-0.0074%
14593,17NOV2017,252,-0.5552%,0.0006,1.2601,-0.4892,-0.4707,0.4645,0.8380%,1.0799%,39.7807%,0.7779%
14593,20NOV2017,252,-0.0999%,0.0005,1.2715,-0.5032,-0.4748,0.4590,0.8373%,1.0801%,39.8966%,-0.2988%
14593,21NOV2017,252,1.8590%,0.0005,1.2702,-0.4977,-0.4780,0.4651,0.8380%,1.0819%,40.0076%,0.6355%
14593,22NOV2017,252,1.0512%,0.0006,1.2743,-0.4924,-0.4801,0.4439,0.8431%,1.0833%,39.4282%,1.5315%
14593,24NOV2017,252,0.0057%,0.0006,1.2740,-0.4901,-0.4753,0.4371,0.8443%,1.0825%,39.1647%,-0.6889%
14593,27NOV2017,252,-0.5029%,0.0006,1.2771,-0.4866,-0.4774,0.4342,0.8454%,1.0832%,39.0841%,-0.6721%
14593,28NOV2017,252,-0.5859%,0.0005,1.2470,-0.4831,-0.4890,0.4528,0.8486%,1.0840%,38.7119%,-1.1436%
14593,29NOV2017,252,-2.0743%,0.0005,1.2441,-0.4877,-0.4956,0.4683,0.8480%,1.0932%,39.8228%,-0.3422%
14593,30NOV2017,252,1.3984%,0.0005,1.2373,-0.4734,-0.5154,0.4716,0.8474%,1.0940%,39.9993%,-0.3717%
